userid,newfbid,school,department,class,schregion,tracking,schoolnb,classnb,actualnb,gender,birthyear,marriage1,major1,major2,grade,scorelevel,mailcode,liveplace,height,weight,wakehour,wakeminute,sleephour,sleepminute,eatoutside,stayoutside,liveabroad,travel,travel_NEasia,travel_SEasia,travel_China,travel_HKMacao,travel_MidEast,travel_Europe,travel_CenSouthamerica,travel_Namerica,travel_AustraNewzea,travel_Africa,travel_Other,travel_Never,contact_people,contact_known,contact_web1,invest,invest_stock,invest_ETF,invest_bond,invest_derivative,invest_other,invest_never,invest_otherdes,stock,stock_concrete,stock_food,stock_plastic,stock_textile,stock_machine,stock_electric,stock_glass,stock_paper,stock_steel,stock_rubber,stock_mobile,stock_building,stock_chemical,stock_bio,stock_oil,stock_semicon,stock_computer,stock_photoelec,stock_communication,stock_eleccompo,stock_elecdistributor,stock_net,stock_elecother,stock_shipping,stock_tourism,stock_fin,stock_department,stock_composite,stock_other,investnews,news_family,news_friend,news_pro,news_massmedia,news_socialmedia,news_none,talksociety,politicinterest,vote,nettime,happy,health,exercise,career,career_other,c1,c1_1,c1_2,c1_3,c2,c2_1,c2_2,c2_3,c2_4,c2_5,c2_6,c2_7,c2_8,c2_9,c2_10,c2_11,c3,c3_1,c3_2,c3_3,c3_4,c4,c4_1,c4_2,c4_3,c4_4,c4_5,c4_6,c4_7,c4_8,c4_9,c4_10,c4_11,c4_12,c4_13,c4_14,c4_15,c4_16,c4_17,c4_18,c4_19,c4_20,c4_21,c5,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_13,c5_14,c5_15,c5_16,c5_17,c5_18,c5_19,c5_20,c5_21,c6,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,snatype,snatype1,snatype2,snatype3,depress,netaddict,FBaddict,open,extra,agree,consci,neuro,stufin,data,c_error,lie
1556,281ba2d67a7356063dc524f165c5c58c,41,12,1,1,1,91,43,37,M,1994,N,6,52,4,H 25%,248,Metro,176.0,68.0,6.0,30.0,23.0,0.0,1.0,0.0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,2,1,2,15.0,6,2,6,1,,"c(""3"", ""2"", ""3"")",2,3,2,"c(""2"", ""2"", ""2"", ""2"", ""3"", ""4"", ""3"", ""2"", ""4"", ""2"", ""2"")",3,3,3,3,2,1,2,3,1,3,3,"c(""5"", ""4"", ""1"", ""1"")",1,2,5,5,"c(""1"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""1"", ""2"", ""3"", ""2"", ""2"", ""3"", ""1"", ""1"", ""1"", ""2"")",1,2,2,2,2,2,2,2,1,4,1,1,2,3,2,2,3,1,1,1,2,"c(""2"", ""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""1"", ""1"", ""2"", ""2"", ""2"", ""4"", ""1"", ""2"", ""1"")",2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,4,1,2,1,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,35,30,7,2.0,1.5,3.0,2.5,2.5,1,1,0,0
1558,53e0d974bdc7bed1bdc4d99e35556727,41,12,1,1,1,91,43,37,M,1993,Y,6,52,4,25-50%,254,Sub,173.0,68.0,8.0,0.0,0.0,0.0,7.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,2,1,2.0,5,5,1,2,,"c(""3"", ""1"", ""3"")",2,4,2,"c(""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"")",3,3,4,3,3,3,3,3,1,3,3,"c(""3"", ""3"", ""3"", ""3"")",3,3,3,3,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""1"")",2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,1,2,2,2,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""3"", ""2"", ""1"")",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,36,23,6,2.5,2.5,2.5,3.0,2.5,1,1,0,0
1183,6a30e0314879299c282929ae08f94cd2,41,12,1,1,1,91,43,37,F,1993,N,6,52,4,50-75%,316,Town,156.0,48.0,8.0,0.0,0.0,0.0,7.0,1.0,2,"c(""1"", ""8"", ""9"")",1,0,0,0,0,0,0,1,1,0,0,0,2.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,10.0,5,4,4,7,,"c(""3"", ""3"", ""2"")",2,2,3,"c(""4"", ""1"", ""2"", ""2"", ""1"", ""1"", ""3"", ""2"", ""4"", ""2"", ""3"")",1,4,3,3,4,4,2,3,1,3,2,"c(""5"", ""5"", ""3"", ""4"")",1,1,3,2,"c(""1"", ""1"", ""1"", ""2"", ""3"", ""1"", ""1"", ""4"", ""1"", ""4"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""1"")",1,1,1,2,3,1,1,4,1,4,1,1,4,1,1,1,4,1,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""5"", ""1"", ""5"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,5,1,5,1,1,1,1,2,1,2,2,4,1,1,1,"c(""5"", ""1"", ""1"", ""1"", ""1"", ""1"")",5,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,32,31,10,3.5,4.0,3.5,2.5,2.5,1,1,0,0
1213,edc871535aea61e7faca32ce8b1fedb8,41,12,1,1,1,91,43,37,M,1994,N,6,52,4,25-50%,330,Sub,171.0,55.0,10.0,0.0,23.0,0.0,6.0,4.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1.0,4.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""2"")",1.0,1.0,0.0,0.0,0.0,0.0,3,3,1,3.0,5,4,3,1,,"c(""3"", ""3"", ""2"")",2,2,3,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"")",3,3,3,3,3,3,3,3,1,3,3,"c(""3"", ""2"", ""1"", ""5"")",3,4,5,1,"c(""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"")",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""4"", ""4"", ""4"", ""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"")",2,2,2,2,2,3,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"")",2,2,2,2,2,2,2,0,1,0,60,48,12,2.5,2.5,2.5,2.5,2.5,1,1,3,1
1198,cecf43fc1bacd820009eeb7667814f13,41,12,1,1,1,91,43,37,M,1994,N,6,52,4,25-50%,117,Metro,161.0,58.0,23.0,50.0,7.0,50.0,5.0,3.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,4.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,2,2,5.0,5,3,4,1,,"c(""3"", ""3"", ""2"")",2,2,3,"c(""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""4"", ""2"", ""3"")",2,3,3,3,3,3,2,3,1,3,2,"c(""3"", ""2"", ""4"", ""4"")",3,4,2,2,"c(""3"", ""2"", ""3"", ""3"", ""2"", ""2"", ""2"", ""3"", ""1"", ""4"", ""2"", ""1"", ""4"", ""2"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""2"")",3,2,3,3,2,2,2,3,1,4,2,1,4,2,2,2,3,2,2,2,2,"c(""2"", ""3"", ""3"", ""2"", ""2"", ""1"", ""1"", ""2"", ""4"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""3"", ""2"", ""4"", ""2"", ""2"", ""1"")",2,3,3,2,2,1,1,2,4,1,2,1,2,2,2,3,2,4,2,2,1,"c(""2"", ""2"", ""1"", ""1"", ""1"", ""1"")",2,2,1,1,1,1,"c(""1"", ""2"")",1,1,0,45,40,8,3.0,3.0,3.0,2.5,2.5,1,1,0,0
685,8d9de9e3b8358735f966bec74987a1a2,10,14,1,3,1,97,50,44,F,1994,N,9,81,4,H 25%,732,Town,153.0,46.0,9.0,30.0,1.0,0.0,3.0,1.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,2.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""3"", ""4"")",0.0,0.0,1.0,1.0,0.0,0.0,1,3,1,7.0,5,2,3,2,,"c(""2"", ""2"", ""2"")",3,3,3,"c(""3"", ""1"", ""2"", ""3"", ""1"", ""2"", ""2"", ""1"", ""4"", ""1"", ""1"")",2,4,3,2,4,3,3,4,1,4,4,"c(""4"", ""2"", ""4"", ""2"")",2,4,2,4,"c(""2"", ""1"", ""3"", ""3"", ""2"", ""3"", ""2"", ""2"", ""3"", ""4"", ""2"", ""1"", ""2"", ""1"", ""1"", ""3"", ""4"", ""1"", ""2"", ""2"", ""3"")",2,1,3,3,2,3,2,2,3,4,2,1,2,1,1,3,4,1,2,2,3,"c(""3"", ""2"", ""1"", ""2"", ""1"", ""1"", ""3"", ""1"", ""1"", ""2"", ""2"", ""3"", ""2"", ""2"", ""1"", ""2"", ""3"", ""4"", ""1"", ""2"", ""1"")",3,2,1,2,1,1,3,1,1,2,2,3,2,2,1,2,3,4,1,2,1,"c(""4"", ""2"", ""2"", ""2"", ""3"", ""1"")",4,2,2,2,3,1,"c(""1"", ""2"", ""3"")",1,1,1,43,36,14,2.5,3.0,3.0,2.0,3.5,1,1,0,0
657,3485ad715d40f2c74a8317acb555536c,10,14,1,3,1,97,50,44,F,1994,N,9,81,4,25-50%,747,Metro,150.0,50.0,8.0,30.0,0.0,30.0,1.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""2"")",1.0,1.0,0.0,0.0,0.0,0.0,2,1,1,6.0,4,2,6,3,,"c(""4"", ""3"", ""3"")",1,2,2,"c(""2"", ""2"", ""2"", ""2"", ""3"", ""4"", ""3"", ""2"", ""4"", ""1"", ""2"")",3,3,3,3,2,1,2,3,1,4,3,"c(""4"", ""3"", ""3"", ""3"")",2,3,3,3,"c(""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"", ""3"", ""2"", ""2"", ""1"", ""3"", ""1"", ""1"", ""2"", ""2"")",1,2,2,1,2,2,2,2,2,4,2,2,3,2,2,1,3,1,1,2,2,"c(""3"", ""2"", ""2"", ""1"", ""2"", ""1"", ""3"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""4"", ""1"", ""3"", ""1"")",3,2,2,1,2,1,3,1,2,1,1,2,1,2,2,2,2,4,1,3,1,"c(""2"", ""2"", ""1"", ""2"", ""1"", ""1"")",2,2,1,2,1,1,2,0,1,0,37,35,9,2.0,1.5,3.0,2.5,3.0,1,1,0,0
603,8a60fc210ccca5b11f76f7e893ad862a,10,14,1,3,1,97,50,44,F,1994,N,4,81,4,50-75%,854,Metro,159.0,49.0,9.0,30.0,2.0,0.0,7.0,1.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,2.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,5.0,5,3,3,5,,"c(""3"", ""2"", ""3"")",2,3,2,"c(""3"", ""1"", ""3"", ""1"", ""2"", ""3"", ""4"", ""1"", ""4"", ""3"", ""1"")",2,4,2,4,3,2,1,4,1,2,4,"c(""4"", ""4"", ""4"", ""3"")",2,2,2,3,"c(""3"", ""1"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""2"", ""4"", ""1"", ""1"", ""3"", ""2"", ""2"", ""2"", ""2"", ""3"", ""3"", ""3"", ""3"")",3,1,2,2,3,2,2,2,2,4,1,1,3,2,2,2,2,3,3,3,3,"c(""4"", ""3"", ""1"", ""2"", ""2"", ""3"", ""2"", ""4"", ""1"", ""2"", ""4"", ""4"", ""2"", ""4"", ""2"", ""4"", ""4"", ""4"", ""1"", ""2"", ""1"")",4,3,1,2,2,3,2,4,1,2,4,4,2,4,2,4,4,4,1,2,1,"c(""4"", ""2"", ""3"", ""2"", ""2"", ""4"")",4,2,3,2,2,4,2,0,1,0,44,52,17,2.0,2.5,4.0,1.5,1.5,1,1,0,0
459,69473a3ab3274974f729434b9c8bbfe9,10,14,1,3,1,97,50,44,F,1994,N,8,81,4,H 25%,747,Rural,159.0,53.0,8.0,30.0,23.0,30.0,2.0,0.0,2,"c(""1"", ""8"")",1,0,0,0,0,0,0,1,0,0,0,0,2.0,4.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,14.0,5,2,2,2,,"c(""3"", ""2"", ""2"")",2,3,3,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""3"", ""3"", ""2"", ""4"", ""2"", ""1"")",3,3,3,3,3,2,2,3,1,3,4,"c(""4"", ""2"", ""2"", ""2"")",2,4,4,4,"c(""4"", ""3"", ""4"", ""2"", ""3"", ""3"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"", ""2"", ""1"", ""1"", ""1"", ""3"", ""1"", ""2"", ""2"", ""2"")",4,3,4,2,3,3,2,2,2,4,2,2,2,1,1,1,3,1,2,2,2,"c(""3"", ""3"", ""3"", ""2"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""4"", ""4"", ""1"", ""4"", ""2"")",3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,4,2,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"")",2,2,2,2,2,2,2,0,1,0,44,58,12,2.0,2.0,3.0,2.5,2.5,1,1,0,0
665,f6a73398d8d113dc5d5ef451cf8b848b,10,14,1,3,1,97,50,44,F,1993,Y,9,81,4,25-50%,747,Town,165.0,48.0,9.0,20.0,2.0,0.0,5.0,6.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3,5.0,3,2,3,2,,"c(""2"", ""2"", ""1"")",3,3,4,"c(""3"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""1"", ""4"", ""2"", ""2"")",2,3,3,2,3,3,3,4,1,3,3,"c(""4"", ""4"", ""2"", ""2"")",2,2,4,4,"c(""2"", ""1"", ""3"", ""2"", ""2"", ""3"", ""3"", ""2"", ""2"", ""4"", ""3"", ""2"", ""2"", ""2"", ""3"", ""2"", ""2"", ""3"", ""3"", ""3"", ""3"")",2,1,3,2,2,3,3,2,2,4,3,2,2,2,3,2,2,3,3,3,3,"c(""3"", ""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""1"", ""1"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""1"", ""3"", ""1"")",3,3,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,4,1,3,1,"c(""3"", ""4"", ""3"", ""4"", ""4"", ""2"")",3,4,3,4,4,2,2,0,1,0,48,40,20,2.5,3.0,2.5,2.0,3.0,1,1,0,0
431,10888ea2b077ccbd7099db50b2e2a0d7,10,14,1,3,1,97,50,44,F,1994,N,1,81,4,50-75%,746,Town,161.0,60.0,9.0,0.0,2.0,0.0,7.0,4.0,0,"c(""1"", ""2"", ""3"")",1,1,1,0,0,0,0,0,0,0,0,0,4.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,15.0,4,2,6,2,,"c(""3"", ""3"", ""2"")",2,2,3,"c(""3"", ""2"", ""2"", ""3"", ""3"", ""2"", ""3"", ""2"", ""4"", ""2"", ""2"")",2,3,3,2,2,3,2,3,1,3,3,"c(""4"", ""3"", ""4"", ""2"")",2,3,2,4,"c(""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""1"", ""4"", ""2"", ""2"", ""3"", ""1"", ""2"", ""1"", ""2"", ""1"", ""1"", ""2"", ""2"")",2,2,2,2,2,2,2,2,1,4,2,2,3,1,2,1,2,1,1,2,2,"c(""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,4,1,1,1,"c(""2"", ""1"", ""0"", ""0"", ""0"", ""1"")",2,1,0,0,0,1,2,0,1,0,36,26,4,2.0,3.0,3.0,2.5,3.0,1,1,0,0
1515,ce7a5364a1789efcea8709a2a7cce6f4,10,14,1,3,1,97,50,44,F,1994,N,9,81,4,50-75%,747,Town,160.0,45.0,9.0,0.0,1.0,30.0,4.0,3.0,1,"c(""1"", ""3"")",1,0,1,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,5.0,6,4,1,7,,"c(""4"", ""3"", ""3"")",1,2,2,"c(""4"", ""2"", ""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""1"", ""3"")",1,3,2,3,3,3,3,3,1,4,2,"c(""4"", ""4"", ""4"", ""3"")",2,2,2,3,"c(""1"", ""1"", ""2"", ""3"", ""3"", ""1"", ""1"", ""1"", ""1"", ""4"", ""2"", ""2"", ""4"", ""2"", ""2"", ""2"", ""2"", ""1"", ""2"", ""2"", ""2"")",1,1,2,3,3,1,1,1,1,4,2,2,4,2,2,2,2,1,2,2,2,"c(""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,4,1,1,1,"c(""3"", ""3"", ""3"", ""3"", ""3"", ""1"")",3,3,3,3,3,1,"c(""1"", ""2"")",1,1,0,37,29,16,3.0,3.5,2.5,2.0,3.0,1,1,0,0
519,30d2e3a9ddedbbe787b98540bedbceb8,10,14,1,3,1,97,50,44,F,1994,N,9,81,4,25-50%,747,Town,157.6,44.0,8.0,0.0,23.0,50.0,4.0,1.0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2.0,4.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""3"", ""4"")",0.0,0.0,1.0,1.0,0.0,0.0,1,2,1,15.0,3,2,6,4,,"c(""4"", ""3"", ""3"")",1,2,2,"c(""2"", ""2"", ""2"", ""3"", ""2"", ""3"", ""2"", ""3"", ""4"", ""1"", ""1"")",3,3,3,2,3,2,3,2,1,4,4,"c(""4"", ""4"", ""3"", ""3"")",2,2,3,3,"c(""2"", ""2"", ""3"", ""2"", ""2"", ""3"", ""2"", ""1"", ""2"", ""4"", ""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""1"", ""1"")",2,2,3,2,2,3,2,1,2,4,3,2,2,2,2,2,2,2,2,1,1,"c(""3"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"")",3,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,"c(""2"", ""2"", ""1"", ""1"", ""1"", ""1"")",2,2,1,1,1,1,2,0,1,0,40,25,8,2.0,2.0,2.5,3.0,3.5,1,1,0,0
684,ea2d85e42458ccdc013efd1319dab5ea,10,14,1,3,1,97,50,44,F,1993,N,9,81,4,25-50%,710,Town,148.0,45.0,9.0,30.0,1.0,0.0,7.0,1.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2,8.0,5,3,2,2,,"c(""2"", ""2"", ""3"")",3,3,2,"c(""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""3"", ""4"", ""2"", ""2"")",2,3,3,3,3,3,3,2,1,3,3,"c(""5"", ""4"", ""3"", ""2"")",1,2,3,4,"c(""1"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""4"", ""1"", ""1"", ""3"", ""2"", ""2"", ""2"", ""3"", ""1"", ""1"", ""1"", ""2"")",1,1,2,1,2,1,2,2,2,4,1,1,3,2,2,2,3,1,1,1,2,"c(""2"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""3"", ""1"", ""3"", ""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""2"", ""1"")",2,2,2,2,1,2,1,1,3,1,3,2,1,2,2,2,1,4,1,2,1,"c(""2"", ""2"", ""2"", ""2"", ""1"", ""1"")",2,2,2,2,1,1,2,0,1,0,33,34,10,2.5,3.0,2.5,3.0,2.5,1,1,0,0
659,da5ff13d02cd07880f2a64ea8b3abcb2,10,14,1,3,1,97,50,44,F,1994,N,2,81,4,25-50%,710,Town,155.0,56.0,8.0,50.0,22.0,30.0,7.0,0.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""5"")",0.0,1.0,0.0,0.0,1.0,0.0,3,2,2,10.0,4,2,2,2,,"c(""4"", ""3"", ""2"")",1,2,3,"c(""3"", ""2"", ""3"", ""3"", ""1"", ""2"", ""2"", ""1"", ""4"", ""1"", ""1"")",2,3,2,2,4,3,3,4,1,4,4,"c(""3"", ""2"", ""2"", ""1"")",3,4,4,5,"c(""3"", ""2"", ""3"", ""3"", ""2"", ""3"", ""2"", ""2"", ""3"", ""4"", ""1"", ""4"", ""3"", ""1"", ""3"", ""2"", ""2"", ""3"", ""2"", ""2"", ""3"")",3,2,3,3,2,3,2,2,3,4,1,4,3,1,3,2,2,3,2,2,3,"c(""5"", ""2"", ""2"", ""3"", ""1"", ""1"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""4"", ""1"", ""1"", ""2"")",5,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,4,1,1,2,"c(""5"", ""3"", ""1"", ""2"", ""2"", ""2"")",5,3,1,2,2,2,"c(""2"", ""3"")",0,1,1,49,34,15,2.5,3.0,2.5,1.5,3.5,1,1,0,0
