id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
4340,804,704,804,917,917,unk,unk,2,Other,F
715,801,701,801,917,917,unk,unk,2,White,M
248,917,801,917,917,917,unk,unk,3,White,M
4456,917,804,917,917,917,unk,unk,3,Black,M
625,917,801,917,917,917,unk,unk,3,Black,M
4150,804,704,804,917,917,unk,unk,2,White,F
343,801,701,801,917,917,unk,unk,2,unk,M
4496,917,804,917,917,917,unk,unk,3,White,M
605,917,801,917,917,917,unk,unk,3,White,F
704,801,701,801,917,917,unk,unk,2,Black,F
8437,917,unk,917,917,917,unk,unk,3,unk,F
43,917,801,917,917,917,unk,unk,3,White,M
4586,917,804,917,917,917,unk,unk,3,White,F
4213,804,704,804,917,917,unk,unk,2,Other,F
298,801,701,801,917,917,unk,unk,2,White,M
4540,917,804,917,917,917,unk,unk,3,White,F
165,917,801,917,917,917,unk,unk,3,unk,M
4252,801,704,801,917,917,unk,unk,2,Black,M
9126,unk,unk,unk,917,917,unk,unk,3,White,M
36,917,801,917,917,917,unk,unk,3,White,F
363,801,701,801,917,917,unk,unk,2,Black,F
432,801,701,801,917,917,unk,unk,2,White,F
91,801,701,801,917,917,unk,unk,2,White,M
570,917,801,917,917,917,unk,unk,3,White,F
8055,801,unk,801,917,917,unk,unk,2,Other,F
4457,917,804,917,917,917,unk,unk,3,White,F
4130,804,704,804,917,917,unk,unk,2,White,F
4166,804,704,804,917,917,unk,unk,2,White,F
537,801,701,801,917,917,unk,unk,2,White,F
4517,917,804,917,917,917,unk,unk,3,Black,F
313,801,701,801,917,917,unk,unk,2,White,F
567,917,801,917,917,917,unk,unk,3,White,F
4534,917,804,917,917,917,unk,unk,3,Black,F
377,917,801,917,917,917,unk,unk,3,White,M
438,801,701,801,917,917,unk,unk,2,Black,F
242,917,801,917,917,917,unk,unk,3,White,M
4264,804,704,804,917,917,unk,unk,2,Black,F
4450,917,804,917,917,917,unk,unk,3,White,F
4352,804,704,804,917,917,unk,unk,2,White,M
456,917,801,917,917,917,unk,unk,3,White,F
4469,917,804,917,917,917,unk,unk,3,Black,F
4360,804,704,804,917,917,unk,unk,2,unk,M
588,917,801,917,917,917,unk,unk,3,White,F
577,917,801,917,917,917,unk,unk,3,White,F
4497,917,804,917,917,917,unk,unk,3,Other,M
4173,804,704,804,917,917,unk,unk,2,Black,M
4220,804,704,804,917,917,unk,unk,2,Black,F
256,917,801,917,917,917,unk,unk,3,White,M
619,917,801,917,917,917,unk,unk,3,White,M
9134,unk,unk,unk,917,unk,unk,unk,3,unk,M
8431,917,unk,917,917,917,unk,unk,3,White,M
514,801,701,801,917,917,unk,unk,2,Black,F
8513,917,unk,917,917,917,unk,unk,3,White,M
311,801,701,801,917,917,unk,unk,2,Black,F
4244,804,704,804,917,917,unk,unk,2,Black,F
440,801,701,801,917,917,unk,unk,2,White,M
4257,13,13,13,917,917,unk,unk,2,unk,M
218,917,801,917,917,917,unk,unk,3,White,M
25,917,801,917,917,917,unk,unk,3,Black,M
4112,804,704,804,917,917,unk,unk,2,White,M
8447,917,unk,917,917,917,unk,unk,3,Black,F
521,801,701,801,917,917,unk,unk,2,Black,F
292,801,701,801,917,917,unk,unk,2,White,M
4143,804,704,804,917,917,unk,unk,2,White,M
145,801,701,801,917,917,unk,unk,2,White,M
4145,804,704,804,917,917,unk,unk,2,White,M
4393,917,804,917,917,917,unk,unk,3,White,F
8452,917,unk,917,917,917,unk,unk,3,unk,M
8036,801,unk,801,917,917,unk,unk,2,White,M
8049,801,unk,801,917,917,unk,unk,2,White,F
4526,804,804,804,917,917,unk,unk,3,unk,M
37,917,801,917,917,917,unk,unk,3,Other,M
4208,804,704,804,917,917,unk,unk,2,Black,M
243,917,801,917,917,917,unk,unk,3,White,M
4454,917,804,917,917,unk,unk,unk,3,Other,F
4380,917,804,917,917,917,unk,unk,3,Latino,M
7760,804,704,unk,917,917,unk,unk,2,unk,F
222,917,801,917,917,917,unk,unk,3,Black,M
9191,unk,unk,unk,917,917,unk,unk,3,unk,M
4604,917,804,917,917,917,unk,unk,3,White,F
130,801,701,801,917,917,unk,unk,2,White,F
9198,unk,unk,unk,917,917,unk,unk,3,unk,F
4563,917,804,917,917,917,unk,unk,3,White,F
126,801,701,801,917,917,unk,unk,2,White,M
4574,917,804,917,917,917,unk,unk,3,Black,M
9684,unk,unk,unk,917,917,unk,unk,2,White,F
9152,unk,unk,unk,917,917,unk,unk,2,White,F
8439,917,unk,917,917,917,unk,unk,3,Latino,M
551,801,701,801,917,917,unk,unk,2,White,F
4129,804,704,804,917,917,unk,unk,2,White,M
538,801,701,801,917,917,unk,unk,2,White,F
203,801,701,801,917,917,unk,unk,2,White,M
4366,804,704,804,917,917,unk,unk,2,Black,F
4322,804,704,804,917,917,unk,unk,2,White,M
34,917,801,917,917,917,unk,unk,3,White,M
347,801,701,801,917,917,unk,unk,2,White,M
4514,917,804,917,917,917,unk,unk,3,Black,F
221,917,801,917,917,917,unk,unk,3,White,M
8418,804,unk,804,917,917,unk,unk,2,White,M
8410,804,unk,801,917,917,unk,unk,2,White,F
9156,unk,unk,unk,917,917,unk,unk,2,White,M
303,801,701,801,917,917,unk,unk,2,White,M
4491,917,804,917,917,917,unk,unk,3,Black,M
4148,804,704,804,917,917,unk,unk,2,Black,M
587,917,801,917,917,917,unk,unk,3,Black,F
4396,917,804,917,917,917,unk,unk,3,White,F
444,801,701,801,917,917,unk,unk,2,Black,M
4311,804,704,804,917,917,unk,unk,2,White,M
4250,804,704,804,917,917,unk,unk,2,Black,M
9188,unk,unk,unk,917,917,unk,unk,2,White,M
350,801,701,801,917,917,unk,unk,2,White,M
4219,804,704,804,917,915,unk,unk,2,White,M
719,801,701,801,917,917,unk,unk,2,White,M
8453,917,unk,917,917,917,unk,unk,3,White,M
38,917,801,917,917,917,unk,unk,3,White,M
9173,unk,unk,unk,917,917,unk,unk,2,unk,M
197,801,701,801,917,917,unk,unk,2,White,M
9040,unk,unk,917,917,917,unk,unk,3,White,M
4603,917,804,917,917,917,unk,unk,3,Black,F
135,801,701,801,917,917,unk,unk,2,Other,M
9161,unk,unk,unk,917,917,unk,unk,2,White,F
4189,801,704,801,917,917,unk,unk,2,Other,F
4231,804,704,804,917,917,unk,unk,2,Black,F
441,801,701,801,917,917,unk,unk,2,White,M
4475,917,804,917,917,915,unk,unk,3,White,M
4201,704,704,804,917,917,unk,unk,2,Black,F
598,917,801,917,917,917,unk,unk,3,White,F
4427,917,804,917,917,917,unk,unk,3,White,M
8444,917,unk,917,917,917,unk,unk,3,unk,M
4306,804,704,804,917,917,unk,unk,2,Black,M
307,801,701,801,917,917,unk,unk,2,White,F
95,801,701,801,917,917,unk,unk,2,White,M
4386,917,804,917,917,917,unk,unk,3,White,F
453,unk,801,unk,917,917,unk,unk,3,Black,F
4159,804,704,804,917,917,unk,unk,2,White,F
584,917,801,917,917,917,unk,unk,3,White,F
550,801,701,801,917,917,unk,unk,2,White,F
4327,804,704,804,917,917,unk,unk,2,unk,M
4455,917,804,917,917,917,unk,unk,3,Black,F
4518,917,804,917,917,917,unk,unk,3,Black,F
8763,13,unk,917,917,917,unk,unk,3,unk,M
4344,804,704,804,917,917,unk,unk,2,White,F
4463,917,804,917,917,917,unk,unk,3,White,F
585,917,801,917,917,917,unk,unk,3,White,F
352,801,701,801,917,917,unk,unk,2,Black,M
4245,801,704,801,917,917,unk,unk,2,White,F
4266,804,704,804,917,917,unk,unk,2,Black,F
8435,917,unk,917,917,917,unk,unk,3,unk,F
4617,917,804,917,917,917,unk,unk,3,unk,F
9190,unk,unk,unk,917,917,unk,unk,2,unk,F
382,917,801,917,917,917,unk,unk,3,White,M
4485,917,804,917,917,917,unk,unk,3,White,M
4614,917,804,917,917,917,unk,unk,3,Black,F
4503,917,804,917,917,917,unk,unk,3,unk,F
4512,917,804,unk,917,unk,unk,unk,3,White,M
4128,804,704,804,917,917,unk,unk,2,Latino,M
4547,917,804,917,917,917,unk,unk,3,White,M
4553,917,804,917,917,unk,unk,unk,3,White,M
4175,804,704,804,917,917,unk,unk,2,Black,F
4442,917,804,917,917,917,unk,unk,3,Black,F
545,801,701,801,917,917,unk,unk,2,White,F
4302,804,704,804,917,917,unk,unk,2,Black,F
452,916,801,917,917,917,unk,unk,3,White,M
572,917,801,917,917,917,unk,unk,3,White,F
8506,917,unk,917,917,917,unk,unk,3,White,M
302,801,701,801,917,917,unk,unk,2,White,F
4403,917,804,917,917,917,unk,unk,3,White,F
592,917,801,917,917,917,unk,unk,3,White,F
602,917,801,917,917,917,unk,unk,3,White,F
4290,804,704,804,917,917,unk,unk,2,White,M
392,917,801,917,917,917,unk,unk,3,White,M
4400,917,804,917,917,917,unk,unk,3,Black,M
4180,804,704,804,917,917,unk,unk,2,White,F
4525,917,804,917,917,917,unk,unk,3,Other,F
4558,917,804,917,917,917,unk,unk,3,White,M
4489,917,804,917,917,917,unk,unk,3,White,F
9187,unk,unk,unk,917,917,unk,unk,2,unk,F
4359,804,704,804,917,917,unk,unk,2,Black,M
4317,804,704,804,917,917,unk,unk,2,unk,M
4545,917,804,917,917,917,unk,unk,3,White,M
591,917,801,917,917,917,unk,unk,3,White,F
8493,917,unk,917,917,917,unk,unk,3,Other,F
125,801,701,801,917,917,unk,unk,2,White,M
247,917,801,917,917,917,unk,unk,3,Black,M
234,917,801,917,917,917,unk,unk,3,Black,M
4309,804,704,804,917,917,unk,unk,2,Black,F
423,801,701,801,917,917,unk,unk,2,White,M
535,801,701,801,917,917,unk,unk,2,unk,F
4177,804,704,804,917,917,unk,unk,2,White,M
559,801,701,801,917,917,unk,unk,2,White,F
4628,917,804,917,917,917,unk,unk,3,Black,F
8434,917,unk,917,917,917,unk,unk,3,Black,M
4660,13,13,unk,917,917,unk,unk,2,unk,M
4601,917,804,917,917,917,unk,unk,3,Latino,M
593,917,801,917,917,917,unk,unk,3,White,F
159,917,801,917,917,917,unk,unk,3,White,M
171,917,801,917,917,917,unk,unk,3,White,M
4355,804,704,804,917,917,unk,unk,2,White,M
376,917,801,917,917,917,unk,unk,3,White,M
4286,804,704,804,917,917,unk,unk,2,White,M
4117,804,704,804,917,917,unk,unk,2,White,M
9177,unk,unk,unk,917,917,unk,unk,2,Other,F
9170,unk,unk,unk,917,917,unk,unk,2,Other,F
128,801,701,801,917,917,unk,unk,2,White,F
4611,917,804,917,917,917,unk,unk,3,Black,F
153,917,801,917,917,917,unk,unk,3,White,M
8456,917,unk,917,917,917,unk,unk,3,Black,M
385,917,801,917,917,917,unk,unk,3,White,M
305,801,701,801,917,917,unk,unk,2,White,F
4535,917,804,917,917,917,unk,unk,3,Black,F
9053,unk,unk,917,917,unk,unk,unk,3,White,M
239,917,801,917,917,917,unk,unk,3,White,M
4342,801,704,801,917,917,unk,unk,2,White,F
4178,804,704,804,917,917,unk,unk,2,Black,M
618,917,801,917,917,917,unk,unk,3,White,M
9115,unk,unk,unk,917,unk,unk,unk,3,unk,M
8474,917,unk,917,917,917,unk,unk,3,Other,F
148,801,701,801,917,917,unk,unk,2,Other,M
4521,917,804,917,917,917,unk,unk,3,unk,M
229,917,801,917,917,917,unk,unk,3,White,M
566,917,801,917,917,917,unk,unk,3,White,F
606,917,801,917,917,unk,unk,unk,3,White,F
349,801,701,801,917,917,unk,unk,2,unk,F
594,917,801,917,917,unk,unk,unk,3,White,F
228,917,801,917,917,917,unk,unk,3,White,M
4433,917,804,917,917,917,unk,unk,3,White,F
4183,804,704,804,917,917,unk,unk,2,Black,M
4162,804,704,804,917,917,unk,unk,2,White,M
4388,917,804,917,917,917,unk,unk,3,White,F
9181,unk,unk,unk,917,917,unk,unk,2,White,F
4432,917,804,917,917,917,unk,unk,3,White,F
4222,804,704,804,917,917,unk,unk,2,White,F
8386,804,unk,804,917,917,unk,unk,2,Other,F
9176,unk,unk,unk,917,917,unk,unk,2,unk,M
129,801,701,801,917,917,unk,unk,2,White,M
249,917,801,917,917,917,unk,unk,3,White,M
8450,917,unk,917,917,917,unk,unk,3,Black,M
9166,unk,unk,unk,917,917,unk,unk,2,White,F
9194,unk,unk,unk,917,917,unk,unk,3,unk,M
3980,704,604,704,917,917,unk,unk,1,White,M
617,917,801,917,917,917,unk,unk,3,Other,M
89,801,701,801,917,917,unk,unk,2,White,M
4435,917,804,917,917,917,unk,unk,3,Black,F
4232,804,704,804,917,917,unk,unk,2,White,M
4124,804,704,804,917,917,unk,unk,2,Black,M
533,801,701,801,917,917,unk,unk,2,Black,F
97,801,701,801,917,917,unk,unk,2,White,M
156,917,801,917,917,917,unk,unk,3,White,M
84,801,701,801,917,917,unk,unk,2,Black,F
4372,804,704,804,917,917,unk,unk,2,Black,F
519,801,701,801,917,917,unk,unk,2,White,F
4170,804,704,804,917,917,unk,unk,2,White,F
621,917,801,917,917,917,unk,unk,3,Black,F
8432,917,unk,917,917,917,unk,unk,3,Black,M
4370,804,704,804,917,917,unk,unk,2,Other,F
4398,917,804,917,917,917,unk,unk,3,White,M
8487,917,unk,917,917,917,unk,unk,3,White,M
4621,917,804,917,917,917,unk,unk,3,Other,F
4447,917,804,917,917,917,unk,unk,3,Black,M
9162,unk,unk,unk,917,917,unk,unk,2,unk,M
4123,804,704,804,917,917,unk,unk,2,Black,M
9679,unk,unk,unk,917,unk,unk,unk,3,unk,F
83,801,701,801,917,917,unk,unk,2,White,F
42,917,801,917,917,917,unk,unk,3,White,M
375,unk,801,917,917,917,unk,unk,3,White,M
312,801,701,801,917,917,unk,unk,2,White,F
4477,917,804,917,917,13,unk,unk,3,White,F
293,801,701,801,917,917,unk,unk,2,unk,F
310,801,701,801,917,917,unk,unk,2,White,M
4155,804,704,804,917,917,unk,unk,2,Other,F
4508,917,804,917,917,917,unk,unk,3,White,F
138,801,701,801,917,917,unk,unk,2,White,M
445,801,701,801,917,917,unk,unk,2,Black,F
4108,804,704,804,917,917,unk,unk,2,White,M
560,917,801,917,917,917,unk,unk,3,White,F
4484,917,804,917,917,917,unk,unk,3,Black,F
40,917,801,917,917,917,unk,unk,3,White,M
4576,917,804,917,917,917,unk,unk,3,White,F
82,801,701,801,917,917,unk,unk,2,White,M
26,917,801,917,917,917,unk,unk,3,Black,M
4165,804,704,804,917,917,unk,unk,2,White,F
388,917,801,917,917,917,unk,unk,3,White,F
4307,804,704,804,917,917,unk,unk,2,White,M
4330,804,704,804,917,917,unk,unk,2,White,F
9058,unk,unk,917,917,917,unk,unk,3,Black,M
4390,917,804,917,917,917,unk,unk,3,Other,F
4246,804,704,804,917,917,unk,unk,2,Other,M
4516,917,804,917,917,917,unk,unk,3,White,M
346,801,701,801,917,917,unk,unk,2,White,M
384,917,801,917,917,917,unk,unk,3,unk,M
4476,915,804,917,917,917,unk,unk,3,unk,F
8492,917,unk,917,917,917,unk,unk,3,Latino,M
9127,unk,unk,unk,917,917,unk,unk,3,White,M
4210,804,704,804,917,917,unk,unk,2,Black,F
526,801,701,801,917,917,unk,unk,2,White,F
4466,917,804,917,917,unk,unk,unk,3,White,M
4662,917,13,917,917,13,unk,unk,2,Black,M
253,917,801,917,917,917,unk,unk,3,White,M
4237,804,704,804,917,917,unk,unk,2,White,M
366,801,701,801,917,917,unk,unk,2,White,M
4402,917,804,917,917,917,unk,unk,3,Black,F
4381,917,804,917,917,917,unk,unk,3,White,F
509,801,701,801,917,917,unk,unk,2,White,F
9139,unk,unk,unk,917,unk,unk,unk,3,unk,F
4316,804,704,804,917,917,unk,unk,2,Black,F
389,917,801,917,917,917,unk,unk,3,White,F
9157,unk,unk,unk,917,917,unk,unk,2,unk,M
4305,804,704,804,917,917,unk,unk,2,Black,F
4157,804,704,804,917,917,unk,unk,2,Latino,M
149,801,701,801,917,917,unk,unk,2,White,M
206,801,701,801,917,917,unk,unk,2,Black,F
4336,804,704,804,917,917,unk,unk,2,White,M
4179,804,704,804,917,917,unk,unk,2,White,M
9144,unk,unk,unk,917,917,unk,unk,2,White,F
4581,917,804,917,917,917,unk,unk,3,Other,M
4607,917,804,917,917,917,unk,unk,3,White,M
8494,917,unk,917,917,13,unk,unk,3,Black,M
4570,917,804,917,917,917,unk,unk,3,White,M
461,917,801,917,917,917,unk,unk,3,White,M
548,801,701,801,917,917,unk,unk,2,Other,F
9044,unk,unk,917,917,917,unk,unk,3,White,M
4288,804,704,804,917,917,unk,unk,2,unk,M
144,801,701,801,917,917,unk,unk,2,White,M
9046,unk,unk,801,917,917,unk,unk,2,Other,M
425,801,701,801,917,917,unk,unk,2,Black,M
4334,804,704,804,917,917,unk,unk,2,White,F
454,917,801,917,917,917,unk,unk,3,White,F
4438,804,804,804,917,917,unk,unk,3,White,F
422,801,701,801,917,917,unk,unk,2,White,F
8459,917,unk,917,917,917,unk,unk,3,Other,F
7711,917,804,917,917,917,unk,unk,3,Other,F
8478,917,unk,917,917,917,unk,unk,3,Other,F
4429,917,804,917,917,917,unk,unk,3,Black,F
4461,917,804,917,917,917,unk,unk,3,Black,M
4109,804,704,804,917,917,unk,unk,2,White,M
4203,804,704,804,917,917,unk,unk,2,White,M
9070,unk,unk,917,917,917,unk,unk,3,unk,M
9163,unk,unk,unk,917,917,unk,unk,2,White,F
508,801,701,801,917,917,unk,unk,2,White,F
9164,unk,unk,unk,917,917,unk,unk,2,unk,M
527,801,701,801,917,917,unk,unk,2,White,F
391,917,801,917,917,917,unk,unk,3,unk,M
429,801,701,801,917,917,unk,unk,2,White,M
252,917,801,917,917,917,unk,unk,3,White,M
4164,804,704,804,917,917,unk,unk,2,White,M
510,801,701,801,917,917,unk,unk,2,Black,F
8445,917,unk,917,917,917,unk,unk,3,White,M
4110,804,704,804,917,917,unk,unk,2,White,F
143,801,701,801,917,917,unk,unk,2,White,M
4458,917,804,917,917,917,unk,unk,3,Black,F
365,801,701,801,917,917,unk,unk,2,White,F
4347,804,704,804,917,917,unk,unk,2,White,M
4592,917,804,917,917,917,unk,unk,3,Black,F
4568,917,804,917,917,917,unk,unk,3,White,F
4499,917,804,917,917,917,unk,unk,3,White,M
9680,unk,unk,unk,917,917,unk,unk,2,unk,F
552,801,701,801,917,917,unk,unk,2,White,F
4459,917,804,917,917,917,unk,unk,3,Latino,F
4115,804,704,804,917,917,unk,unk,2,Other,M
718,801,701,801,917,917,unk,unk,2,Other,F
9158,unk,unk,unk,917,917,unk,unk,2,White,F
549,801,701,801,917,917,unk,unk,2,White,F
4430,917,804,917,917,917,unk,unk,3,Black,M
457,917,801,917,917,917,unk,unk,3,White,M
4389,917,804,917,917,917,unk,unk,3,White,F
4594,917,804,917,917,917,unk,unk,3,White,F
4172,804,704,804,917,917,unk,unk,2,White,F
4624,917,804,917,917,917,unk,unk,3,Black,F
9130,unk,unk,unk,917,917,unk,unk,3,White,M
4413,917,804,917,917,917,unk,unk,3,White,M
4426,917,804,917,917,917,unk,unk,3,Other,F
308,801,701,801,917,917,unk,unk,2,White,M
9117,unk,unk,unk,917,917,unk,unk,2,unk,F
451,917,801,917,917,917,unk,unk,3,unk,M
4560,917,804,917,917,917,unk,unk,3,Other,F
4188,804,704,804,917,917,unk,unk,2,White,M
4556,917,804,917,917,917,unk,unk,3,White,F
367,801,701,801,917,917,unk,unk,2,White,F
86,801,701,801,917,917,unk,unk,2,unk,F
656,801,701,801,917,917,unk,unk,2,White,M
4118,804,704,804,917,917,unk,unk,2,White,M
4404,917,804,917,917,unk,unk,unk,3,Other,M
4243,804,704,804,917,917,unk,unk,2,Black,F
8797,unk,unk,801,917,917,unk,unk,2,White,F
173,917,801,917,917,917,unk,unk,3,White,M
4229,804,704,804,917,917,unk,unk,2,White,M
4356,804,704,804,917,917,unk,unk,2,White,M
4533,917,804,917,917,917,unk,unk,3,Black,M
623,917,801,917,917,917,unk,unk,3,Black,M
9135,unk,unk,unk,917,917,unk,unk,3,White,M
4271,804,704,804,917,917,unk,unk,2,White,M
139,801,701,801,917,917,unk,unk,2,White,F
4269,804,704,804,917,917,unk,unk,2,White,F
24,917,801,917,917,917,unk,unk,3,White,F
4373,804,704,804,917,unk,unk,unk,2,Black,F
8417,804,unk,804,917,917,unk,unk,2,White,M
4136,804,704,804,917,917,unk,unk,2,White,M
4278,804,704,804,917,917,unk,unk,2,Black,F
245,917,801,917,917,917,unk,unk,3,White,M
459,917,801,917,917,917,unk,unk,3,Black,F
4248,801,704,801,917,917,unk,unk,2,Black,M
4436,917,804,917,917,917,unk,unk,3,Black,F
4358,804,704,804,917,917,unk,unk,2,White,M
8482,917,unk,917,917,917,unk,unk,3,White,M
4107,804,704,804,917,917,unk,unk,2,Black,M
295,801,701,801,917,917,unk,unk,2,White,F
4153,804,704,804,917,917,unk,unk,2,White,F
515,801,701,801,917,917,unk,unk,2,White,F
569,917,801,917,917,917,unk,unk,3,White,F
8436,917,unk,917,917,917,unk,unk,3,White,M
4132,804,704,804,917,917,unk,unk,2,Black,F
4339,804,704,804,917,917,unk,unk,2,White,F
448,917,801,917,917,917,unk,unk,3,White,M
257,917,801,917,917,917,unk,unk,3,Black,M
150,917,801,917,917,917,unk,unk,3,White,F
9159,unk,unk,unk,917,917,unk,unk,2,unk,M
4233,804,704,804,917,917,unk,unk,2,Black,F
8380,804,unk,804,917,917,unk,unk,2,White,M
4539,917,804,917,917,917,unk,unk,3,Black,F
4242,804,704,804,917,917,unk,unk,2,White,F
8488,917,unk,917,917,917,unk,unk,3,White,F
357,801,701,801,917,917,unk,unk,2,White,M
296,801,701,801,917,917,unk,unk,2,White,M
4348,804,704,804,917,917,unk,unk,2,White,M
9172,unk,unk,unk,917,917,unk,unk,2,White,F
601,917,801,917,917,917,unk,unk,3,White,F
565,917,801,917,917,917,unk,unk,3,White,F
151,917,801,917,917,917,unk,unk,3,Black,M
8419,804,unk,804,917,917,unk,unk,2,White,F
4193,804,704,804,917,917,unk,unk,2,unk,M
30,917,801,917,917,917,unk,unk,3,White,F
348,801,701,801,917,917,unk,unk,2,White,M
39,917,801,917,917,917,unk,unk,3,White,M
4332,804,704,804,917,917,unk,unk,2,White,M
524,801,701,801,917,917,unk,unk,2,Other,F
4174,804,704,804,917,917,unk,unk,2,White,M
219,917,801,917,917,917,unk,unk,3,White,M
8048,801,unk,801,917,917,unk,unk,2,unk,F
4394,917,804,917,917,917,unk,unk,3,White,M
9168,unk,unk,unk,917,917,unk,unk,2,unk,F
8424,917,unk,917,917,917,unk,unk,3,Black,F
609,917,801,917,917,917,unk,unk,3,Black,M
4116,804,704,804,917,917,unk,unk,2,White,M
532,801,701,801,917,917,unk,unk,2,White,F
8467,917,unk,917,917,917,unk,unk,3,White,F
291,801,701,801,917,917,unk,unk,2,White,M
4401,917,804,917,917,917,unk,unk,3,White,M
581,917,801,917,917,917,unk,unk,3,White,F
93,801,701,801,917,917,unk,unk,2,White,F
4671,917,13,917,917,917,unk,unk,2,Black,M
4241,804,704,804,917,917,unk,unk,2,Black,F
8438,917,unk,917,917,917,unk,unk,3,White,M
4452,917,804,917,917,917,unk,unk,3,White,M
4549,917,804,917,917,917,unk,unk,3,White,M
4441,804,804,804,917,917,unk,unk,3,Black,M
8449,917,unk,917,917,917,unk,unk,3,White,M
96,801,701,801,917,917,unk,unk,2,Black,F
4375,804,704,804,917,917,unk,unk,2,White,F
211,801,701,801,917,917,unk,unk,2,White,M
8463,917,unk,917,917,917,unk,unk,3,White,M
4573,917,804,917,917,917,unk,unk,3,White,F
9149,unk,unk,unk,917,917,unk,unk,2,unk,M
597,917,801,917,917,917,unk,unk,3,White,F
4487,917,804,917,917,917,unk,unk,3,Black,F
507,801,701,801,917,917,unk,unk,2,White,F
9175,unk,unk,unk,917,917,unk,unk,2,White,M
309,801,701,801,917,917,unk,unk,2,Other,F
4425,917,804,917,917,917,unk,unk,3,White,F
223,917,801,917,917,917,unk,unk,3,unk,F
419,801,701,801,917,917,unk,unk,2,White,M
4589,917,804,917,917,917,unk,unk,3,White,M
573,917,801,917,917,917,unk,unk,3,unk,F
4524,917,804,917,917,917,unk,unk,3,White,M
195,801,701,801,917,917,unk,unk,2,Black,M
4140,804,704,804,917,917,unk,unk,2,White,F
622,917,801,917,917,917,unk,unk,3,White,M
4133,804,704,804,917,917,unk,unk,2,White,F
9171,unk,unk,unk,917,917,unk,unk,2,White,M
4575,917,804,917,917,917,unk,unk,3,unk,M
4163,804,704,804,917,917,unk,unk,2,Black,F
9125,unk,unk,unk,917,917,unk,unk,3,White,F
4324,804,704,804,917,917,unk,unk,2,Black,M
4552,917,804,917,917,917,unk,unk,3,White,F
136,801,701,801,917,917,unk,unk,2,White,F
430,801,701,801,917,917,unk,unk,2,White,F
4502,917,804,917,917,917,unk,unk,3,White,F
264,917,801,917,917,917,unk,unk,3,White,M
4141,804,704,804,917,917,unk,unk,2,unk,M
4310,804,704,804,917,917,unk,unk,2,Black,M
9123,unk,unk,unk,917,917,unk,unk,3,unk,F
568,915,801,917,917,917,unk,unk,3,White,F
4408,917,804,917,917,917,unk,unk,3,Black,M
4555,917,804,917,917,917,unk,unk,3,White,F
4202,804,704,804,917,917,unk,unk,2,Black,M
4122,804,704,804,917,917,unk,unk,2,Black,F
133,801,701,801,917,917,unk,unk,2,Other,M
523,801,701,801,917,917,unk,unk,2,Black,F
9174,unk,unk,unk,917,917,unk,918,2,White,F
23,917,801,917,917,917,unk,unk,3,White,F
610,917,801,917,917,917,unk,unk,3,Black,M
8393,804,unk,804,917,917,unk,unk,2,White,M
4289,804,704,804,917,917,unk,unk,2,Black,F
4142,804,704,804,917,917,unk,unk,2,White,M
344,801,701,801,917,917,unk,unk,2,Black,F
29,917,801,917,917,917,unk,unk,3,unk,M
4488,917,804,917,917,917,unk,unk,3,White,F
4391,917,804,917,917,917,unk,unk,3,Black,F
351,801,701,801,917,917,unk,unk,2,White,M
4181,804,704,804,917,917,unk,unk,2,Black,M
8476,917,unk,917,917,917,unk,unk,3,unk,M
4374,804,704,804,917,13,unk,unk,2,Black,M
4335,804,704,804,917,917,unk,unk,2,White,F
582,917,801,917,917,917,unk,unk,3,White,F
9151,unk,unk,unk,917,917,unk,unk,2,White,F
213,801,701,801,917,917,unk,unk,2,White,F
4509,917,804,917,917,unk,unk,unk,3,White,F
4528,917,804,917,917,917,unk,unk,3,Black,F
9140,unk,unk,unk,917,917,unk,unk,2,Black,M
4460,917,804,917,917,917,unk,unk,3,White,F
4415,917,804,917,917,917,unk,unk,3,Black,M
553,801,701,801,917,917,unk,unk,2,White,F
4192,804,704,804,917,917,unk,unk,2,White,F
169,917,801,917,917,917,unk,unk,3,White,M
4225,804,704,804,917,917,unk,unk,2,Black,M
4616,917,804,917,917,917,unk,unk,3,White,F
4583,917,804,917,917,917,unk,unk,3,Other,M
152,917,801,917,917,917,unk,unk,3,White,M
447,917,801,917,917,917,unk,unk,3,White,M
9184,unk,unk,unk,917,917,unk,unk,2,White,F
4537,917,804,917,917,917,unk,unk,3,Black,M
4470,917,804,917,917,917,unk,unk,3,Black,F
540,801,701,801,917,917,unk,unk,2,White,F
4328,804,704,804,917,917,unk,unk,2,White,F
4249,804,704,804,917,917,unk,unk,2,Black,M
4204,804,704,804,917,917,unk,unk,2,White,M
9142,unk,unk,unk,917,917,unk,unk,2,White,F
4238,804,704,804,917,917,unk,unk,2,Other,F
4593,917,804,917,917,917,unk,unk,3,White,M
4482,917,804,917,917,917,unk,unk,3,Black,F
4486,917,804,917,917,917,unk,unk,3,Black,M
87,801,701,801,917,917,unk,unk,2,White,F
4120,804,704,804,917,917,unk,unk,2,White,F
9169,unk,unk,unk,917,917,unk,unk,2,Other,M
4431,917,804,917,917,917,unk,unk,3,Black,F
4239,804,704,804,917,917,unk,unk,2,Black,F
4421,917,804,917,917,917,unk,unk,3,Black,F
666,917,801,917,917,917,unk,unk,3,unk,M
9179,unk,unk,unk,917,917,unk,unk,2,Latino,F
